image,mode,bpp,psnr_db,compression_rate,k,m,g,psnr_ok_30db
BDD/test_588.ppm,slicCC,10.0625,29.8966,1.452251552795031,1024.0,1.0,1.0,False
BDD/test_589.ppm,SLIC,15.79296875,25.2987,1.3716299777393024,455.0,0.4,1.0,False
BDD/test_589.ppm,slicCC,12.619140625,21.5337,1.7166073363256462,1024.0,0.3,1.0,False
BDD/test_59.ppm,SLIC,17.203125,29.0352,1.2482970027247957,455.0,0.3,1.0,False
BDD/test_59.ppm,slicCC,12.78515625,22.7548,1.6796516956920258,1024.0,0.05,1.0,False
BDD/test_590.ppm,SLIC,11.126953125,30.8415,1.281727224855187,256.0,0.7,1.0,True
BDD/test_590.ppm,slicCC,9.912109375,26.116,1.4388177339901478,1024.0,0.1,1.0,False
BDD/test_591.ppm,SLIC,16.419921875,26.2476,1.3248483406684906,455.0,1.0,1.0,False
BDD/test_591.ppm,slicCC,12.80078125,22.0939,1.699420201403723,1024.0,0.05,1.0,False
BDD/test_592.ppm,SLIC,10.162109375,31.2689,1.5600615029790506,256.0,0.3,1.0,True
BDD/test_592.ppm,slicCC,10.6328125,28.9091,1.4909992652461426,1024.0,1.0,1.0,False
BDD/test_593.ppm,SLIC,14.197265625,30.5039,1.3120099050763516,455.0,1.0,1.0,True
BDD/test_593.ppm,slicCC,11.494140625,26.762,1.6205607476635513,1024.0,1.0,1.0,False
BDD/test_594.ppm,SLIC,15.3125,26.9838,1.3271683673469388,455.0,0.4,1.0,False
BDD/test_594.ppm,slicCC,12.36328125,20.9891,1.6437598736176935,1024.0,0.05,1.0,False
BDD/test_595.ppm,SLIC,7.71875,30.4731,1.9529352226720649,64.0,0.5,3.0,True
BDD/test_595.ppm,slicCC,10.447265625,27.4825,1.4428865208450177,1024.0,0.05,1.0,False
BDD/test_596.ppm,SLIC,15.357421875,27.8937,1.3521556657764213,455.0,1.0,1.0,False
BDD/test_596.ppm,slicCC,12.576171875,23.595,1.6511880726820936,1024.0,0.5,1.0,False
BDD/test_597.ppm,SLIC,10.861328125,32.3904,1.462686567164179,256.0,0.3,1.0,True
BDD/test_597.ppm,slicCC,10.5078125,31.1139,1.511895910780669,1024.0,1.0,1.0,True
BDD/test_598.ppm,SLIC,16.306640625,23.991,1.3899868247694334,455.0,0.05,1.0,False
BDD/test_598.ppm,slicCC,12.423828125,19.5585,1.8243986794529161,1024.0,1.0,1.0,False
BDD/test_599.ppm,SLIC,13.419921875,29.7691,1.3414350167370106,455.0,1.0,1.0,False
BDD/test_599.ppm,slicCC,10.970703125,25.9447,1.6409115186042371,1024.0,0.7,1.0,False
BDD/test_6.ppm,SLIC,13.36328125,31.183,1.3729903536977492,256.0,0.7,1.0,True
BDD/test_6.ppm,slicCC,11.609375,27.8353,1.5804172274562585,1024.0,0.05,1.0,False
BDD/test_60.ppm,SLIC,11.978515625,30.5067,1.507092776781347,256.0,0.2,1.0,True
BDD/test_60.ppm,slicCC,11.3125,27.2389,1.59582182320442,1024.0,0.05,1.0,False
BDD/test_600.ppm,SLIC,18.2421875,25.9351,1.2552462526766595,455.0,1.0,1.0,False
BDD/test_600.ppm,slicCC,12.91796875,19.2971,1.7726035681886907,1024.0,1.0,1.0,False
BDD/test_601.ppm,SLIC,18.103515625,27.0255,1.2436077246736432,455.0,1.0,1.0,False
BDD/test_601.ppm,slicCC,12.958984375,21.043,1.7373021853805577,1024.0,1.0,1.0,False
BDD/test_602.ppm,SLIC,18.0859375,25.9499,1.266306695464363,455.0,0.3,1.0,False
BDD/test_602.ppm,slicCC,12.8359375,19.8537,1.7842361533779671,1024.0,0.05,1.0,False
BDD/test_603.ppm,SLIC,14.18359375,30.2756,1.2380886808041862,455.0,0.3,1.0,True
BDD/test_603.ppm,slicCC,12.02734375,24.6586,1.4600519649236765,1024.0,0.05,1.0,False
BDD/test_604.ppm,SLIC,8.99609375,32.6912,1.4834997828918801,256.0,0.4,1.0,True
BDD/test_604.ppm,slicCC,10.001953125,30.124,1.3343097051357158,1024.0,0.1,1.0,True
BDD/test_605.ppm,SLIC,14.05859375,30.2198,1.3637121422617393,455.0,0.4,1.0,True
BDD/test_605.ppm,slicCC,11.5859375,25.2317,1.6547538772757924,1024.0,1.0,1.0,False
BDD/test_606.ppm,SLIC,14.98828125,28.6779,1.341282251759187,455.0,0.3,1.0,False
BDD/test_606.ppm,slicCC,12.080078125,24.6498,1.6641875505254649,1024.0,0.3,1.0,False
BDD/test_607.ppm,SLIC,11.783203125,31.6236,1.3469252444886457,256.0,1.0,1.0,True
BDD/test_607.ppm,slicCC,10.18359375,26.1569,1.5584963559647105,1024.0,0.2,1.0,False
BDD/test_608.ppm,SLIC,14.306640625,28.1345,1.372013651877133,455.0,0.7,1.0,False
BDD/test_608.ppm,slicCC,11.9609375,24.2524,1.6410842586544743,1024.0,0.05,1.0,False
BDD/test_609.ppm,SLIC,17.611328125,26.9603,1.2714871908617056,455.0,1.0,1.0,False
BDD/test_609.ppm,slicCC,12.990234375,20.2017,1.723800932190648,1024.0,0.05,1.0,False
BDD/test_61.ppm,SLIC,13.453125,30.4154,1.286149825783972,455.0,0.7,1.0,True
BDD/test_61.ppm,slicCC,10.88671875,25.8907,1.5893433799784715,1024.0,0.3,1.0,False
BDD/test_610.ppm,SLIC,7.796875,33.5564,1.7282064128256514,64.0,0.05,1.0,True
BDD/test_610.ppm,slicCC,9.55078125,27.8821,1.410838445807771,1024.0,1.0,1.0,False
BDD/test_611.ppm,SLIC,15.7578125,26.3591,1.3303173029251363,455.0,0.3,1.0,False
BDD/test_611.ppm,slicCC,12.38671875,20.6498,1.6923683380637022,1024.0,0.7,1.0,False
BDD/test_612.ppm,SLIC,17.056640625,25.7998,1.3156990724836826,455.0,0.4,1.0,False
BDD/test_612.ppm,slicCC,12.884765625,20.6716,1.7417007730786722,1024.0,0.4,1.0,False
BDD/test_613.ppm,SLIC,14.794921875,29.8463,1.3086468646864686,455.0,0.4,1.0,False
BDD/test_613.ppm,slicCC,11.373046875,22.5569,1.702387085694659,1024.0,0.05,1.0,False
BDD/test_614.ppm,SLIC,13.54296875,29.6444,1.2911739255840784,256.0,0.1,1.0,False
BDD/test_614.ppm,slicCC,11.46875,22.1151,1.5246934604904632,1024.0,0.7,1.0,False
BDD/test_615.ppm,SLIC,17.56640625,26.9537,1.2685123415610406,455.0,1.0,1.0,False
BDD/test_615.ppm,slicCC,13.029296875,21.1944,1.7102383450757008,1024.0,0.05,1.0,False
BDD/test_616.ppm,SLIC,17.677734375,29.506,1.2199756932935588,455.0,0.4,1.0,False
BDD/test_616.ppm,slicCC,12.732421875,23.5585,1.6938180702561743,1024.0,0.05,1.0,False
BDD/test_617.ppm,SLIC,15.62890625,29.0501,1.2985503624093977,1024.0,0.5,1.0,False
BDD/test_617.ppm,slicCC,12.20703125,24.5243,1.66256,1024.0,0.4,1.0,False
BDD/test_618.ppm,SLIC,13.32421875,29.7326,1.193051890941073,455.0,0.5,1.0,False
BDD/test_618.ppm,slicCC,9.92578125,22.6936,1.6015348288075562,1024.0,0.05,1.0,False
BDD/test_619.ppm,SLIC,16.474609375,30.1112,1.2416123295791346,455.0,0.4,1.0,True
BDD/test_619.ppm,slicCC,12.31640625,24.5921,1.6607992388201713,1024.0,1.0,1.0,False
BDD/test_62.ppm,SLIC,5.462890625,33.2592,2.075437969252771,64.0,0.05,3.0,True
BDD/test_62.ppm,slicCC,4.826171875,30.1484,2.349251315256981,256.0,0.7,3.0,True
BDD/test_620.ppm,SLIC,16.99609375,26.1601,1.3154447253504942,455.0,0.4,1.0,False
BDD/test_620.ppm,slicCC,12.796875,20.8002,1.747100122100122,1024.0,1.0,1.0,False
BDD/test_621.ppm,SLIC,9.154296875,31.809,1.4894388734798378,256.0,1.0,1.0,True
BDD/test_621.ppm,slicCC,9.314453125,28.5711,1.4638288949465297,1024.0,0.1,1.0,False
BDD/test_622.ppm,SLIC,14.189453125,30.021,1.2905712319339298,455.0,0.4,1.0,True
BDD/test_622.ppm,slicCC,11.3515625,25.4129,1.6132140399174122,1024.0,0.05,1.0,False
BDD/test_623.ppm,SLIC,13.91796875,27.9752,1.3735616053887174,455.0,0.05,1.0,False
BDD/test_623.ppm,slicCC,11.501953125,25.3766,1.6620818475123111,1024.0,0.4,1.0,False
BDD/test_624.ppm,SLIC,11.962890625,32.0245,1.30334693877551,256.0,0.7,1.0,True
BDD/test_624.ppm,slicCC,10.533203125,28.6918,1.4802521787502319,1024.0,1.0,1.0,False
BDD/test_625.ppm,SLIC,16.712890625,28.1522,1.2506719644735305,455.0,1.0,1.0,False
BDD/test_625.ppm,slicCC,11.28125,21.4849,1.8528393351800554,1024.0,0.5,1.0,False
BDD/test_626.ppm,SLIC,13.203125,32.2855,1.3568047337278106,256.0,0.7,1.0,True
BDD/test_626.ppm,slicCC,11.203125,28.0066,1.599023709902371,1024.0,0.05,1.0,False
BDD/test_627.ppm,SLIC,16.322265625,28.5927,1.3036974991025487,455.0,1.0,1.0,False
BDD/test_627.ppm,slicCC,12.462890625,23.3816,1.7074126312490205,1024.0,1.0,1.0,False
BDD/test_628.ppm,SLIC,13.76171875,31.1694,1.2811524269088845,455.0,0.3,1.0,True
BDD/test_628.ppm,slicCC,11.69140625,27.1852,1.5080187103240896,1024.0,0.3,1.0,False
BDD/test_629.ppm,SLIC,15.287109375,30.0679,1.2916826370256804,455.0,0.05,1.0,True
BDD/test_629.ppm,slicCC,12.03515625,23.8011,1.6407010710808179,1024.0,1.0,1.0,False
BDD/test_63.ppm,SLIC,12.818359375,31.2336,1.341154959622124,455.0,0.4,1.0,True
BDD/test_63.ppm,slicCC,10.798828125,27.9182,1.5919696147585458,1024.0,0.05,1.0,False
BDD/test_630.ppm,SLIC,13.3125,27.3842,1.4414612676056338,455.0,1.0,1.0,False
BDD/test_630.ppm,slicCC,11.068359375,23.777,1.7337215457914241,1024.0,0.7,1.0,False
BDD/test_631.ppm,SLIC,11.439453125,30.8895,1.41830288543623,256.0,0.2,1.0,True
BDD/test_631.ppm,slicCC,10.994140625,26.8651,1.4757505773672055,1024.0,1.0,1.0,False
BDD/test_632.ppm,SLIC,9.08984375,31.5014,1.2739578856897293,256.0,0.05,1.0,True
BDD/test_632.ppm,slicCC,7.8203125,24.9431,1.4807692307692308,1024.0,0.05,1.0,False
BDD/test_633.ppm,SLIC,5.720703125,32.6891,2.294981222260157,64.0,1.0,3.0,True
BDD/test_633.ppm,slicCC,4.56640625,30.8402,2.8751069289991444,114.0,0.05,2.0,True
BDD/test_634.ppm,SLIC,5.818359375,30.9503,2.4172541121181603,64.0,0.05,1.0,True
BDD/test_634.ppm,slicCC,8.900390625,30.8086,1.5802062760588107,455.0,1.0,1.0,True
BDD/test_635.ppm,SLIC,13.7578125,30.7119,1.3026689381033503,1024.0,0.5,1.0,True
BDD/test_635.ppm,slicCC,11.244140625,28.4579,1.5938857043599097,1024.0,1.0,1.0,False
BDD/test_636.ppm,SLIC,14.37890625,28.9382,1.3668839989133388,455.0,0.7,1.0,False
BDD/test_636.ppm,slicCC,11.234375,24.4808,1.7494784422809457,1024.0,1.0,1.0,False
BDD/test_637.ppm,SLIC,18.18359375,28.8422,1.1796992481203008,455.0,1.0,1.0,False
BDD/test_637.ppm,slicCC,12.43359375,22.2157,1.7252591894439209,1024.0,0.05,1.0,False
BDD/test_638.ppm,SLIC,16.880859375,27.086,1.2992016660881638,455.0,0.5,1.0,False
BDD/test_638.ppm,slicCC,12.69140625,21.1845,1.7280701754385965,1024.0,0.05,1.0,False
BDD/test_639.ppm,SLIC,8.3515625,32.3752,1.4766136576239477,256.0,0.3,1.0,True
BDD/test_639.ppm,slicCC,8.947265625,30.8459,1.3783016808557083,1024.0,1.0,1.0,True
BDD/test_64.ppm,SLIC,14.8984375,31.3433,1.2966701625589931,455.0,0.5,1.0,True
BDD/test_64.ppm,slicCC,11.861328125,26.8812,1.628684340523629,1024.0,1.0,1.0,False
BDD/test_640.ppm,SLIC,15.509765625,26.8902,1.3747638836418588,455.0,0.3,1.0,False
BDD/test_640.ppm,slicCC,12.734375,22.5922,1.6743865030674847,1024.0,0.3,1.0,False
BDD/test_641.ppm,SLIC,11.884765625,30.7243,1.3829087921117502,256.0,0.7,1.0,True
BDD/test_641.ppm,slicCC,10.990234375,27.5926,1.4954682779456194,1024.0,0.4,1.0,False
BDD/test_642.ppm,SLIC,13.826171875,25.675,1.3377595705608136,455.0,0.4,1.0,False
BDD/test_642.ppm,slicCC,9.41796875,19.2717,1.9639153878058897,1024.0,0.05,1.0,False
BDD/test_643.ppm,SLIC,16.83984375,25.9798,1.3159359777313848,455.0,0.4,1.0,False
BDD/test_643.ppm,slicCC,13.04296875,21.4058,1.6990116801437556,1024.0,0.4,1.0,False
BDD/test_644.ppm,SLIC,13.296875,28.7935,1.3351938895417157,455.0,1.0,1.0,False
BDD/test_644.ppm,slicCC,11.4375,23.8083,1.5522540983606556,1024.0,0.05,1.0,False
BDD/test_645.ppm,SLIC,12.8671875,29.8081,1.1997571341833637,455.0,0.2,1.0,False
BDD/test_645.ppm,slicCC,10.4375,24.855,1.4790419161676647,1024.0,0.3,1.0,False
BDD/test_646.ppm,SLIC,11.20703125,30.177,1.5353781805507145,256.0,1.0,1.0,True
BDD/test_646.ppm,slicCC,10.78125,27.1216,1.5960144927536233,1024.0,0.5,1.0,False
BDD/test_647.ppm,SLIC,17.388671875,29.3728,1.221049084578232,455.0,1.0,1.0,False
BDD/test_647.ppm,slicCC,12.6328125,23.2802,1.6807359307359306,1024.0,0.7,1.0,False
BDD/test_648.ppm,SLIC,15.619140625,28.8585,1.2803551331749405,455.0,0.7,1.0,False
BDD/test_648.ppm,slicCC,11.66796875,23.3132,1.7139270170739873,1024.0,0.05,1.0,False
BDD/test_649.ppm,SLIC,13.80078125,31.1077,1.2622417209170675,256.0,0.3,1.0,True
BDD/test_649.ppm,slicCC,11.6328125,26.372,1.4974815312290128,1024.0,0.1,1.0,False
BDD/test_65.ppm,SLIC,15.353515625,28.3299,1.289530594072001,1024.0,0.05,1.0,False
BDD/test_65.ppm,slicCC,12.322265625,24.9975,1.606752258678079,1024.0,0.1,1.0,False
BDD/test_650.ppm,SLIC,15.23046875,30.8858,1.1956912028725315,455.0,0.5,1.0,True
BDD/test_650.ppm,slicCC,11.8203125,25.352,1.540647719762062,1024.0,1.0,1.0,False
BDD/test_651.ppm,SLIC,12.056640625,31.7186,1.3201036773043902,256.0,0.5,1.0,True
BDD/test_651.ppm,slicCC,10.716796875,27.9324,1.485146710406415,1024.0,0.5,1.0,False
BDD/test_652.ppm,SLIC,12.47265625,31.2424,1.1963670529282806,256.0,0.4,1.0,True
BDD/test_652.ppm,slicCC,9.935546875,24.6107,1.5018675054059367,1024.0,0.1,1.0,False
BDD/test_653.ppm,SLIC,14.859375,29.3217,1.2931125131440588,455.0,0.2,1.0,False
BDD/test_653.ppm,slicCC,11.615234375,23.3639,1.6542794686396503,1024.0,1.0,1.0,False
BDD/test_654.ppm,SLIC,14.85546875,26.4045,1.4006047856955035,455.0,0.5,1.0,False
BDD/test_654.ppm,slicCC,12.4140625,22.3396,1.6760541220893643,1024.0,0.7,1.0,False
BDD/test_655.ppm,SLIC,14.123046875,27.6349,1.4108698658553451,455.0,1.0,1.0,False
BDD/test_655.ppm,slicCC,12.1796875,24.6865,1.6359846055163567,1024.0,1.0,1.0,False
BDD/test_656.ppm,SLIC,16.330078125,29.9995,1.2621695969381652,455.0,0.7,1.0,False
BDD/test_656.ppm,slicCC,12.244140625,24.4232,1.6833625777635988,1024.0,0.5,1.0,False
BDD/test_657.ppm,SLIC,10.658203125,30.7752,1.4927615906175555,256.0,0.4,1.0,True
BDD/test_657.ppm,slicCC,10.517578125,28.7351,1.5127205199628597,1024.0,0.2,1.0,False
BDD/test_658.ppm,SLIC,12.46484375,30.3136,1.4174240050141023,455.0,0.7,1.0,True
BDD/test_658.ppm,slicCC,10.09375,25.8141,1.7503869969040247,1024.0,0.5,1.0,False
BDD/test_659.ppm,SLIC,9.337890625,32.3911,1.4116293662413721,256.0,0.1,1.0,True
BDD/test_659.ppm,slicCC,9.587890625,28.7931,1.3748217559584437,1024.0,0.2,1.0,False
BDD/test_66.ppm,SLIC,15.154296875,27.2749,1.3713107359195773,455.0,1.0,1.0,False
BDD/test_66.ppm,slicCC,12.439453125,22.8971,1.6705919296592873,1024.0,1.0,1.0,False
BDD/test_660.ppm,SLIC,17.33203125,27.7482,1.2747351814288934,455.0,1.0,1.0,False
BDD/test_660.ppm,slicCC,13.06640625,21.1127,1.690881913303438,1024.0,0.7,1.0,False
BDD/test_661.ppm,SLIC,3.955078125,37.2799,1.539753086419753,64.0,0.05,1.0,True
BDD/test_661.ppm,slicCC,2.935546875,33.191,2.074517631403859,64.0,0.05,2.0,True
BDD/test_662.ppm,SLIC,12.86328125,29.7217,1.3038262982083206,455.0,1.0,1.0,False
BDD/test_662.ppm,slicCC,10.3828125,26.2816,1.6153122648607976,1024.0,0.1,1.0,False
BDD/test_663.ppm,SLIC,12.17578125,31.8373,1.32130253448829,256.0,0.3,1.0,True
BDD/test_663.ppm,slicCC,10.71875,28.734,1.500911078717201,1024.0,0.05,1.0,False
BDD/test_664.ppm,SLIC,17.19921875,27.3853,1.2920735861912334,455.0,0.2,1.0,False
BDD/test_664.ppm,slicCC,12.87890625,21.8951,1.7255080376099485,1024.0,0.4,1.0,False
BDD/test_665.ppm,SLIC,17.57421875,27.482,1.259057568348522,455.0,0.7,1.0,False
BDD/test_665.ppm,slicCC,13.16796875,21.5612,1.6803619104123406,1024.0,0.5,1.0,False
BDD/test_666.ppm,SLIC,6.62890625,31.0943,1.2996464348850914,256.0,0.2,1.0,True
BDD/test_666.ppm,slicCC,5.703125,27.3913,1.5106164383561644,1024.0,1.0,1.0,False
BDD/test_667.ppm,SLIC,10.40234375,31.2286,1.4844160720991364,256.0,1.0,1.0,True
BDD/test_667.ppm,slicCC,10.267578125,28.8666,1.503899562488111,1024.0,0.05,1.0,False
BDD/test_668.ppm,SLIC,13.7734375,26.8182,1.3766307430516165,1024.0,1.0,1.0,False
BDD/test_668.ppm,slicCC,11.880859375,24.9287,1.5959230642774946,1024.0,1.0,1.0,False
BDD/test_669.ppm,SLIC,14.748046875,29.4602,1.3562442060654218,455.0,0.5,1.0,False
BDD/test_669.ppm,slicCC,10.865234375,18.4352,1.8409131763436994,1024.0,0.05,1.0,False
BDD/test_67.ppm,SLIC,16.427734375,26.8202,1.3231482582332659,455.0,0.2,1.0,False
BDD/test_67.ppm,slicCC,12.64453125,21.5081,1.7190299660179178,1024.0,0.4,1.0,False
BDD/test_670.ppm,SLIC,15.322265625,31.6345,1.2592734225621416,455.0,0.2,1.0,True
BDD/test_670.ppm,slicCC,11.498046875,24.3946,1.678104297604892,1024.0,0.2,1.0,False
BDD/test_671.ppm,SLIC,15.26953125,27.9274,1.2636224098234843,455.0,1.0,1.0,False
BDD/test_671.ppm,slicCC,12.3359375,23.741,1.5641228625712476,1024.0,0.5,1.0,False
BDD/test_672.ppm,SLIC,14.70703125,28.1199,1.3624169986719787,455.0,0.05,1.0,False
BDD/test_672.ppm,slicCC,12.072265625,25.3121,1.6597637922666235,1024.0,1.0,1.0,False
BDD/test_673.ppm,SLIC,15.82421875,28.7191,1.2130338188101704,455.0,0.05,1.0,False
BDD/test_673.ppm,slicCC,12.0546875,23.2158,1.592352559948153,1024.0,1.0,1.0,False
BDD/test_674.ppm,SLIC,14.984375,30.3006,1.2647288842544318,455.0,0.7,1.0,True
BDD/test_674.ppm,slicCC,11.74609375,25.7765,1.6134020618556701,1024.0,0.5,1.0,False
BDD/test_675.ppm,SLIC,14.79296875,30.9742,1.3139688407710588,455.0,0.4,1.0,True
BDD/test_675.ppm,slicCC,11.943359375,26.3702,1.6274734260016352,1024.0,0.05,1.0,False
BDD/test_676.ppm,SLIC,11.587890625,30.2974,1.2915894151356817,455.0,0.4,1.0,True
BDD/test_676.ppm,slicCC,10.16015625,25.6657,1.4730872741253365,1024.0,0.5,1.0,False
BDD/test_677.ppm,SLIC,11.134765625,32.7447,1.4506226977723207,256.0,0.1,1.0,True
BDD/test_677.ppm,slicCC,10.310546875,28.9939,1.566584580412957,1024.0,0.5,1.0,False
BDD/test_678.ppm,SLIC,18.552734375,25.5302,1.2510790609537845,455.0,0.4,1.0,False
BDD/test_678.ppm,slicCC,13.19921875,19.7011,1.7585084344480615,1024.0,0.2,1.0,False
BDD/test_679.ppm,SLIC,11.255859375,33.0463,1.428769737983689,256.0,0.7,1.0,True
BDD/test_679.ppm,slicCC,10.51953125,30.1695,1.5287783141477906,1024.0,0.4,1.0,True
BDD/test_68.ppm,SLIC,15.611328125,28.3519,1.3317903165269611,455.0,1.0,1.0,False
BDD/test_68.ppm,slicCC,12.076171875,24.0005,1.7216561539705644,1024.0,0.7,1.0,False
BDD/test_680.ppm,SLIC,16.833984375,28.9214,1.2672003712727695,455.0,1.0,1.0,False
BDD/test_680.ppm,slicCC,12.763671875,23.578,1.6713083397092579,1024.0,1.0,1.0,False
BDD/test_681.ppm,SLIC,16.041015625,29.2053,1.296359430171679,455.0,0.5,1.0,False
BDD/test_681.ppm,slicCC,12.46875,24.203,1.667763157894737,1024.0,1.0,1.0,False
BDD/test_682.ppm,SLIC,17.296875,29.8661,1.2249322493224932,455.0,0.2,1.0,False
BDD/test_682.ppm,slicCC,12.689453125,23.9123,1.6696937047868248,1024.0,1.0,1.0,False
BDD/test_683.ppm,SLIC,15.7578125,30.4347,1.1907535944471987,455.0,1.0,1.0,True
BDD/test_683.ppm,slicCC,11.759765625,23.0555,1.5955821292144161,1024.0,0.05,1.0,False
BDD/test_684.ppm,SLIC,12.658203125,30.7259,1.3612096898626755,256.0,1.0,1.0,True
BDD/test_684.ppm,slicCC,10.908203125,28.1513,1.5795881826320501,1024.0,0.2,1.0,False
BDD/test_685.ppm,SLIC,15.814453125,28.2004,1.3038162282326788,1024.0,0.05,1.0,False
BDD/test_685.ppm,slicCC,12.408203125,25.3871,1.6617346135683928,1024.0,0.05,1.0,False
BDD/test_686.ppm,SLIC,15.259765625,26.0361,1.3490336618456418,455.0,0.7,1.0,False
BDD/test_686.ppm,slicCC,12.34375,21.7542,1.6677215189873418,1024.0,1.0,1.0,False
BDD/test_687.ppm,SLIC,12.673828125,31.0663,1.3985205732778547,256.0,0.7,1.0,True
BDD/test_687.ppm,slicCC,11.107421875,28.8872,1.5957446808510638,1024.0,0.7,1.0,False
BDD/test_688.ppm,SLIC,17.349609375,28.662,1.2160306202859394,455.0,0.4,1.0,False
BDD/test_688.ppm,slicCC,11.8828125,21.3383,1.7754766600920446,1024.0,0.05,1.0,False
BDD/test_689.ppm,SLIC,16.150390625,26.5574,1.3352279598500423,455.0,0.3,1.0,False
BDD/test_689.ppm,slicCC,12.552734375,21.3944,1.717908822156527,1024.0,1.0,1.0,False
BDD/test_69.ppm,SLIC,5.69921875,30.0562,2.040095956134339,64.0,0.05,3.0,True
BDD/test_69.ppm,slicCC,8.14453125,30.7275,1.42757793764988,1024.0,0.5,1.0,True
BDD/test_690.ppm,SLIC,17.30859375,27.3737,1.2364026179192056,455.0,0.7,1.0,False
BDD/test_690.ppm,slicCC,12.76953125,22.5021,1.6758947690425205,1024.0,0.05,1.0,False
BDD/test_691.ppm,SLIC,17.76953125,27.5322,1.25148384260277,455.0,0.4,1.0,False
BDD/test_691.ppm,slicCC,13.01171875,22.1548,1.7090963674572202,1024.0,1.0,1.0,False
BDD/test_692.ppm,SLIC,5.013671875,31.1892,2.464744838332684,64.0,0.05,3.0,True
BDD/test_692.ppm,slicCC,7.5390625,31.0617,1.639119170984456,455.0,0.1,1.0,True
BDD/test_693.ppm,SLIC,16.634765625,29.1733,1.2574850299401197,455.0,1.0,1.0,False
BDD/test_693.ppm,slicCC,12.375,22.7188,1.6903409090909092,1024.0,0.05,1.0,False
BDD/test_694.ppm,SLIC,15.380859375,29.5921,1.2416507936507937,455.0,1.0,1.0,False
BDD/test_694.ppm,slicCC,11.23046875,24.4302,1.7005217391304348,1024.0,0.05,1.0,False
BDD/test_695.ppm,SLIC,11.04296875,30.506,1.4308454191722675,256.0,0.05,1.0,True
BDD/test_695.ppm,slicCC,10.322265625,27.4545,1.5307473982970672,1024.0,0.5,1.0,False
BDD/test_696.ppm,SLIC,12.71875,30.4728,1.3926597051597052,256.0,0.05,1.0,True
BDD/test_696.ppm,slicCC,10.966796875,26.7689,1.6151380231522707,1024.0,0.05,1.0,False
BDD/test_697.ppm,SLIC,12.953125,29.9851,1.294481302774427,455.0,0.3,1.0,False
BDD/test_697.ppm,slicCC,10.587890625,25.2289,1.5836561520014758,1024.0,0.5,1.0,False
BDD/test_698.ppm,SLIC,15.625,30.0952,1.278875,455.0,0.5,1.0,True
BDD/test_698.ppm,slicCC,11.83984375,25.0404,1.687726822830749,1024.0,0.4,1.0,False
BDD/test_699.ppm,SLIC,7.4296875,31.8126,2.0360147213459516,64.0,0.7,1.0,True
BDD/test_699.ppm,slicCC,9.0625,31.4371,1.6691810344827587,455.0,0.2,1.0,True
BDD/test_7.ppm,SLIC,13.0859375,30.8844,1.4402985074626866,256.0,0.5,1.0,True
BDD/test_7.ppm,slicCC,11.623046875,27.5626,1.6215762056797176,1024.0,1.0,1.0,False
BDD/test_70.ppm,SLIC,9.21875,32.4603,1.3220338983050848,256.0,0.05,1.0,True
BDD/test_70.ppm,slicCC,7.865234375,28.2865,1.5495406009436306,1024.0,0.5,1.0,False
BDD/test_700.ppm,SLIC,13.798828125,30.2891,1.3639065817409766,256.0,1.0,1.0,True
BDD/test_700.ppm,slicCC,11.89453125,25.9303,1.5822660098522168,1024.0,0.05,1.0,False
BDD/test_701.ppm,SLIC,16.44140625,28.2187,1.2870040389641244,455.0,0.3,1.0,False
BDD/test_701.ppm,slicCC,12.564453125,23.7221,1.6841287113321934,1024.0,1.0,1.0,False
BDD/test_702.ppm,SLIC,15.88671875,28.4515,1.2986230636833047,455.0,1.0,1.0,False
BDD/test_702.ppm,slicCC,11.939453125,22.9569,1.7279568133486014,1024.0,0.05,1.0,False
BDD/test_703.ppm,SLIC,12.486328125,30.4697,1.281088690755514,455.0,0.05,1.0,True
BDD/test_703.ppm,slicCC,10.232421875,25.8646,1.5632754342431763,1024.0,0.2,1.0,False
BDD/test_704.ppm,SLIC,14.994140625,28.8326,1.3131431548782075,455.0,0.3,1.0,False
BDD/test_704.ppm,slicCC,11.74609375,24.479,1.6762554040572,1024.0,0.4,1.0,False
BDD/test_705.ppm,SLIC,15.5703125,26.589,1.358003010536879,455.0,1.0,1.0,False
BDD/test_705.ppm,slicCC,12.900390625,22.7271,1.6390613171839516,1024.0,0.4,1.0,False
BDD/test_706.ppm,SLIC,17.322265625,26.1227,1.3095050174766039,455.0,1.0,1.0,False
BDD/test_706.ppm,slicCC,13.1640625,20.4531,1.7231454005934719,1024.0,0.05,1.0,False
BDD/test_707.ppm,SLIC,15.3671875,28.1847,1.3165988815455008,455.0,0.1,1.0,False
BDD/test_707.ppm,slicCC,12.296875,22.7571,1.6453303684879288,1024.0,1.0,1.0,False
BDD/test_708.ppm,SLIC,12.509765625,30.8715,1.3584699453551912,455.0,1.0,1.0,True
BDD/test_708.ppm,slicCC,11.576171875,27.2279,1.4680276699848152,1024.0,0.1,1.0,False
BDD/test_709.ppm,SLIC,5.78515625,29.9904,2.427413909520594,64.0,0.05,2.0,False
BDD/test_709.ppm,slicCC,8.48828125,30.614,1.6543948458352509,455.0,0.5,1.0,True
BDD/test_71.ppm,SLIC,17.2890625,28.6948,1.258359692724808,455.0,1.0,1.0,False
BDD/test_71.ppm,slicCC,12.69140625,22.9914,1.714219759926131,1024.0,0.05,1.0,False
